Transaction_ID,Date,Outlet,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Customer_Type
T101037,20/02/2024,South Point,Coffee,Americano,1,172.22,172.22,New
T101038,12/04/2024,central,Coffee,Americano,2,316.14,632.28,New
T101039,07/02/2024,CENTRAL,Snacks,Cookie,2,232.24,464.48,New
T101040,04/03/2024,Central,Coffee,Cappuccino,4,219.44,877.76,Regular
T101041,07/04/2024,south point,Coffee,Espresso,3,276.28,828.84,Regular
T101042,07/02/2024,SOUTH POINT,Snacks,Bagel,3,236.56,709.68,New
T101043,19/02/2024,North Hub,Sandwich,Cheese Sandwich,3,123.88,371.64,New
T101044,07/04/2024,NORTH HUB,Sandwich,Veg Sandwich,2,262.03,524.06,New
T101045,22/03/2024,SOUTH POINT,Pastry,Croissant,1,116.04,116.04,Regular
T101046,30/01/2024,NORTH HUB,Coffee,Latte,1,297.58,297.58,New
T101047,19/03/2024,SOUTH POINT,Snacks,Cookie,2,347.23,694.46,New
T101048,31/03/2024,North Hub,Coffee,Cappuccino,3,181.89,545.67,New
T101049,20/02/2024,south point,Tea,Green Tea,3,200.08,600.24,Regular
T101050,03/03/2024,SOUTH POINT,Coffee,Espresso,4,92.54,370.16,New
T101051,07/04/2024,North Hub,Coffee,Latte,4,83.71,334.84,Regular
T101052,21/02/2024,north hub,Sandwich,Cheese Sandwich,3,328.78,986.34,Regular
T101053,07/02/2024,south point,Snacks,Bagel,2,114.73,229.46,New
T101054,06/04/2024,NORTH HUB,Coffee,Latte,3,200.36,601.08,New
T101055,28/03/2024,South Point,Sandwich,Veg Sandwich,4,300.15,1200.6,New
T101056,19/03/2024,CENTRAL,Pastry,Muffin,3,320.12,960.36,Regular
T101057,30/01/2024,South Point,Sandwich,Chicken Sandwich,2,220.24,440.48,Regular
T101058,28/04/2024,south point,Sandwich,Chicken Sandwich,1,232.56,232.56,Regular
T101059,15/04/2024,NORTH HUB,Sandwich,Chicken Sandwich,2,260.81,521.62,New
T101060,20/02/2024,SOUTH POINT,Coffee,Americano,2,339.57,679.14,Regular
T101061,21/03/2024,NORTH HUB,Coffee,Americano,4,242.72,970.88,New
T101062,05/01/2024,SOUTH POINT,Pastry,Croissant,2,231.06,462.12,New
T101063,29/01/2024,North Hub,Tea,Masala Tea,2,83.92,167.84,New
T101064,04/01/2024,south point,Tea,Green Tea,4,101.86,407.44,Regular
T101065,10/01/2024,North Hub,Tea,Masala Tea,4,235.84,943.36,Regular
T101066,25/02/2024,central,Pastry,Danish,1,332.78,332.78,Regular
T101067,17/01/2024,SOUTH POINT,Tea,Green Tea,3,314.01,942.03,New
T101068,14/03/2024,north hub,Tea,Black Tea,2,345.3,690.6,Regular
T101069,17/01/2024,North Hub,Sandwich,Chicken Sandwich,4,222.52,890.08,Regular
T101070,24/03/2024,central,Coffee,Latte,1,292.74,292.74,New
T101071,28/03/2024,Central,Coffee,Latte,3,306.91,920.73,New
T101072,09/03/2024,South Point,Sandwich,Veg Sandwich,4,254.97,1019.88,Regular
T101073,03/02/2024,NORTH HUB,Sandwich,Cheese Sandwich,3,171.46,514.38,New
T101074,06/01/2024,central,Sandwich,Veg Sandwich,3,206.89,620.67,Regular
T101075,22/02/2024,south point,Coffee,Americano,2,311.64,623.28,New
T101076,06/03/2024,North Hub,Tea,Green Tea,2,160.61,321.22,New
T101077,17/03/2024,south point,Sandwich,Chicken Sandwich,4,329.41,1317.64,Regular
T101078,16/04/2024,South Point,Pastry,Danish,3,142.05,426.15,New
T101079,12/02/2024,north hub,Sandwich,Chicken Sandwich,4,282.37,1129.48,New
T101080,21/04/2024,south point,Snacks,Brownie,4,250.25,1001.0,New
T101081,15/03/2024,SOUTH POINT,Sandwich,Chicken Sandwich,3,282.39,847.17,Regular
T101082,24/04/2024,north hub,Coffee,Cappuccino,4,198.08,792.32,New
T101083,20/04/2024,north hub,Sandwich,Chicken Sandwich,3,331.81,995.43,New
T101084,23/01/2024,central,Snacks,Bagel,3,250.77,752.31,Regular
T101085,24/02/2024,north hub,Pastry,Danish,3,157.84,473.52,Regular
T101086,20/03/2024,CENTRAL,Tea,Masala Tea,3,252.38,757.14,New
T101087,04/04/2024,South Point,Sandwich,Veg Sandwich,1,157.44,157.44,New
T101088,15/03/2024,north hub,Snacks,Cookie,3,159.28,477.84,New
T101089,27/04/2024,south point,Snacks,Brownie,2,187.89,375.78,Regular
T101090,16/01/2024,Central,Pastry,Croissant,2,310.16,620.32,New
T101091,08/01/2024,CENTRAL,Coffee,Americano,2,215.08,430.16,Regular
T101092,04/01/2024,CENTRAL,Sandwich,Chicken Sandwich,3,263.3,789.9,Regular
T101093,13/04/2024,SOUTH POINT,Snacks,Brownie,2,185.83,371.66,New
T101094,04/01/2024,north hub,Pastry,Croissant,1,151.17,151.17,New
T101095,25/02/2024,SOUTH POINT,Tea,Masala Tea,4,337.75,1351.0,Regular
T101096,25/01/2024,SOUTH POINT,Snacks,Cookie,3,242.97,728.91,New
T101097,07/03/2024,Central,Pastry,Muffin,2,332.17,664.34,New
T101098,05/04/2024,central,Coffee,Espresso,1,134.92,134.92,Regular
T101099,07/03/2024,north hub,Coffee,Cappuccino,4,119.66,478.64,New
T101100,27/01/2024,North Hub,Snacks,Brownie,1,311.07,311.07,Regular
T101101,02/04/2024,SOUTH POINT,Snacks,Bagel,2,263.85,527.7,New
T101102,01/02/2024,South Point,Sandwich,Chicken Sandwich,1,130.38,130.38,Regular
T101103,19/02/2024,NORTH HUB,Pastry,Danish,4,152.73,610.92,Regular
T101104,01/03/2024,South Point,Snacks,Cookie,2,296.18,592.36,New
T101105,20/02/2024,Central,Sandwich,Chicken Sandwich,4,202.54,810.16,Regular
T101106,19/01/2024,Central,Sandwich,Cheese Sandwich,1,261.05,261.05,Regular
T101107,21/01/2024,south point,Snacks,Cookie,3,165.96,497.88,New
T101108,05/01/2024,central,Coffee,Cappuccino,3,182.93,548.79,New
T101109,22/03/2024,SOUTH POINT,Pastry,Muffin,3,347.49,1042.47,New
T101110,01/04/2024,South Point,Pastry,Croissant,3,146.86,440.58,Regular
T101111,11/02/2024,NORTH HUB,Coffee,Espresso,4,216.74,866.96,Regular
T101112,01/03/2024,Central,Snacks,Cookie,3,307.99,923.97,Regular
T101113,22/01/2024,Central,Pastry,Muffin,4,144.59,578.36,New
T101114,21/01/2024,central,Snacks,Bagel,2,192.11,384.22,Regular
T101115,10/03/2024,NORTH HUB,Snacks,Brownie,3,246.07,738.21,Regular
T101116,01/01/2024,NORTH HUB,Sandwich,Cheese Sandwich,4,209.92,839.68,New
T101117,05/01/2024,central,Coffee,Latte,3,204.07,612.21,Regular
T101118,14/04/2024,Central,Snacks,Cookie,3,177.88,533.64,New
T101119,12/01/2024,north hub,Tea,Black Tea,3,238.39,715.17,New
T101120,30/03/2024,north hub,Coffee,Americano,4,248.58,994.32,New
T101121,15/02/2024,central,Pastry,Muffin,1,256.39,256.39,Regular
T101122,03/02/2024,NORTH HUB,Sandwich,Veg Sandwich,3,99.0,297.0,Regular
T101123,18/02/2024,SOUTH POINT,Pastry,Danish,3,250.38,751.14,Regular
T101124,18/03/2024,central,Pastry,Croissant,2,337.37,674.74,New
T101125,30/03/2024,central,Coffee,Espresso,1,226.07,226.07,New
T101126,14/02/2024,CENTRAL,Pastry,Croissant,4,273.12,1092.48,New
T101127,27/01/2024,South Point,Snacks,Bagel,2,230.32,460.64,Regular
T101128,13/03/2024,NORTH HUB,Pastry,Muffin,3,310.78,932.34,Regular
T101129,26/01/2024,south point,Sandwich,Veg Sandwich,2,330.99,661.98,Regular
T101130,16/02/2024,south point,Sandwich,Veg Sandwich,2,129.74,259.48,Regular
T101131,26/03/2024,NORTH HUB,Tea,Green Tea,3,197.95,593.85,Regular
T101132,20/04/2024,CENTRAL,Sandwich,Chicken Sandwich,1,185.94,185.94,New
T101133,25/02/2024,CENTRAL,Pastry,Muffin,1,189.41,189.41,Regular
T101134,03/04/2024,Central,Sandwich,Cheese Sandwich,2,113.89,227.78,New
T101135,16/04/2024,South Point,Coffee,Latte,3,299.68,899.04,New
T101136,03/03/2024,north hub,Sandwich,Cheese Sandwich,4,89.66,358.64,Regular
T101137,17/02/2024,North Hub,Snacks,Bagel,2,222.62,445.24,New
T101138,01/03/2024,North Hub,Coffee,Americano,4,258.71,1034.84,Regular
T101139,21/03/2024,North Hub,Tea,Black Tea,2,136.02,272.04,Regular
T101140,26/01/2024,NORTH HUB,Snacks,Bagel,2,324.58,649.16,New
T101141,05/02/2024,south point,Pastry,Danish,3,306.41,919.23,Regular
T101142,01/01/2024,south point,Pastry,Croissant,3,207.19,621.57,Regular
T101143,08/01/2024,north hub,Pastry,Muffin,4,191.01,764.04,New
T101144,22/04/2024,NORTH HUB,Snacks,Brownie,4,143.87,575.48,New
T101145,08/04/2024,North Hub,Snacks,Bagel,1,277.1,277.1,New
T101146,21/02/2024,SOUTH POINT,Snacks,Cookie,3,115.57,346.71,New
T101147,19/03/2024,south point,Coffee,Espresso,2,263.66,527.32,New
T101148,16/02/2024,Central,Coffee,Espresso,2,307.46,614.92,New
T101149,25/02/2024,central,Pastry,Danish,1,141.69,141.69,Regular
T101150,26/03/2024,SOUTH POINT,Sandwich,Veg Sandwich,3,313.94,941.82,Regular
T101151,14/01/2024,south point,Pastry,Croissant,2,89.0,178.0,Regular
T101152,30/03/2024,CENTRAL,Tea,Green Tea,1,326.45,326.45,New
T101153,28/01/2024,south point,Coffee,Espresso,1,111.96,111.96,Regular
T101154,27/03/2024,Central,Snacks,Brownie,2,254.35,508.7,New
T101155,18/03/2024,North Hub,Coffee,Cappuccino,2,147.52,295.04,Regular
T101156,28/03/2024,CENTRAL,Snacks,Bagel,4,305.87,1223.48,New
T101157,02/01/2024,NORTH HUB,Tea,Green Tea,3,218.32,654.96,Regular
T101158,18/04/2024,South Point,Tea,Black Tea,4,116.52,466.08,New
T101159,26/01/2024,North Hub,Coffee,Cappuccino,1,234.17,234.17,New
T101160,14/01/2024,South Point,Snacks,Cookie,2,190.13,380.26,New
T101161,28/02/2024,SOUTH POINT,Tea,Green Tea,4,258.59,1034.36,New
T101162,25/02/2024,central,Pastry,Danish,1,318.11,318.11,Regular
T101163,24/04/2024,CENTRAL,Pastry,Danish,3,190.54,571.62,Regular
T101164,07/01/2024,north hub,Snacks,Brownie,2,158.27,316.54,New
T101165,03/01/2024,CENTRAL,Coffee,Latte,4,83.92,335.68,New
T101166,20/04/2024,south point,Tea,Green Tea,3,235.21,705.63,New
T101167,23/01/2024,south point,Coffee,Americano,4,188.61,754.44,Regular
T101168,19/04/2024,south point,Pastry,Muffin,1,181.16,181.16,New
T101169,16/04/2024,SOUTH POINT,Tea,Green Tea,3,129.39,388.17,New
T101170,20/04/2024,North Hub,Coffee,Americano,4,196.11,784.44,Regular
T101171,18/04/2024,north hub,Sandwich,Veg Sandwich,3,345.8,1037.4,New
T101172,18/01/2024,north hub,Snacks,Brownie,1,160.39,160.39,New
T101173,07/02/2024,south point,Snacks,Brownie,3,241.92,725.76,Regular
T101174,08/04/2024,South Point,Sandwich,Chicken Sandwich,4,289.65,1158.6,New
T101175,24/04/2024,SOUTH POINT,Pastry,Muffin,1,282.27,282.27,New
T101176,15/01/2024,south point,Tea,Black Tea,2,168.77,337.54,Regular
T101177,04/03/2024,central,Snacks,Brownie,4,244.93,979.72,New
T101178,29/03/2024,North Hub,Sandwich,Chicken Sandwich,4,315.24,1260.96,Regular
T101179,28/04/2024,NORTH HUB,Sandwich,Chicken Sandwich,1,84.17,84.17,New
T101180,10/04/2024,central,Pastry,Muffin,1,197.65,197.65,New
T101181,28/01/2024,South Point,Pastry,Croissant,2,140.55,281.1,New
T101182,14/03/2024,CENTRAL,Coffee,Cappuccino,4,184.93,739.72,New
T101183,08/02/2024,CENTRAL,Snacks,Cookie,1,192.32,192.32,New
T101184,26/02/2024,central,Coffee,Espresso,2,281.6,563.2,Regular
T101185,17/01/2024,south point,Sandwich,Chicken Sandwich,2,105.33,210.66,New
T101186,12/04/2024,NORTH HUB,Tea,Masala Tea,1,218.4,218.4,New
T101187,26/03/2024,Central,Tea,Black Tea,4,232.33,929.32,Regular
T101188,30/03/2024,Central,Pastry,Muffin,3,213.42,640.26,Regular
T101189,13/02/2024,South Point,Tea,Masala Tea,3,277.61,832.83,New
T101190,25/01/2024,south point,Tea,Green Tea,2,183.62,367.24,Regular
T101191,17/01/2024,north hub,Tea,Green Tea,3,335.14,1005.42,New
T101192,13/01/2024,north hub,Sandwich,Cheese Sandwich,3,210.09,630.27,Regular
T101193,24/03/2024,North Hub,Tea,Green Tea,1,234.23,234.23,Regular
T101194,25/01/2024,NORTH HUB,Tea,Green Tea,2,302.89,605.78,New
T101195,08/03/2024,NORTH HUB,Tea,Black Tea,4,154.31,617.24,Regular
T101196,10/01/2024,CENTRAL,Coffee,Latte,2,100.3,200.6,New
T101197,07/03/2024,SOUTH POINT,Sandwich,Cheese Sandwich,1,271.1,271.1,Regular
T101198,14/04/2024,South Point,Pastry,Croissant,3,210.41,631.23,Regular
T101199,18/04/2024,Central,Coffee,Cappuccino,4,322.06,1288.24,Regular
T101200,18/01/2024,South Point,Snacks,Cookie,2,345.32,690.64,New
T101201,20/04/2024,north hub,Sandwich,Cheese Sandwich,3,187.76,563.28,New
T101202,09/04/2024,north hub,Sandwich,Veg Sandwich,2,192.17,384.34,Regular
T101203,20/04/2024,central,Snacks,Brownie,4,190.15,760.6,New
T101204,26/03/2024,North Hub,Snacks,Bagel,2,167.63,335.26,New
T101205,03/02/2024,NORTH HUB,Snacks,Cookie,2,291.06,582.12,New
T101206,20/04/2024,South Point,Pastry,Danish,2,284.93,569.86,Regular
T101207,08/01/2024,north hub,Tea,Masala Tea,3,209.23,627.69,New
T101208,09/02/2024,SOUTH POINT,Sandwich,Chicken Sandwich,4,92.06,368.24,Regular
T101209,22/04/2024,CENTRAL,Tea,Black Tea,4,163.58,654.32,Regular
T101210,17/04/2024,Central,Tea,Masala Tea,3,158.92,476.76,Regular
T101211,23/03/2024,North Hub,Snacks,Brownie,3,298.99,896.97,Regular
T101212,11/02/2024,SOUTH POINT,Pastry,Danish,3,103.65,310.95,Regular
T101213,10/02/2024,North Hub,Coffee,Americano,1,297.53,297.53,New
T101214,10/04/2024,central,Pastry,Muffin,2,260.68,521.36,New
T101215,06/01/2024,north hub,Tea,Green Tea,2,277.76,555.52,Regular
T101216,21/02/2024,CENTRAL,Pastry,Danish,4,196.7,786.8,New
T101217,26/01/2024,SOUTH POINT,Snacks,Brownie,2,263.53,527.06,New
T101218,04/03/2024,North Hub,Coffee,Espresso,1,244.44,244.44,New
T101219,07/04/2024,NORTH HUB,Snacks,Brownie,3,287.62,862.86,New
T101220,28/02/2024,central,Coffee,Latte,4,200.63,802.52,New
T101221,25/02/2024,NORTH HUB,Tea,Black Tea,4,207.66,830.64,New
T101222,28/02/2024,CENTRAL,Coffee,Cappuccino,2,253.77,507.54,New
T101223,18/04/2024,SOUTH POINT,Coffee,Latte,4,109.18,436.72,Regular
T101224,10/03/2024,central,Coffee,Cappuccino,3,197.79,593.37,Regular
T101225,10/04/2024,SOUTH POINT,Pastry,Croissant,4,342.43,1369.72,Regular
T101226,02/02/2024,north hub,Pastry,Danish,3,90.14,270.42,New
T101227,22/02/2024,south point,Tea,Masala Tea,1,165.32,165.32,New
T101228,22/01/2024,central,Coffee,Espresso,1,164.81,164.81,Regular
T101229,21/01/2024,NORTH HUB,Sandwich,Chicken Sandwich,3,251.04,753.12,New
T101230,10/03/2024,CENTRAL,Tea,Green Tea,2,108.57,217.14,New
T101231,10/03/2024,north hub,Coffee,Espresso,4,249.71,998.84,Regular
T101232,28/04/2024,south point,Coffee,Cappuccino,2,105.66,211.32,Regular
T101233,21/04/2024,Central,Pastry,Croissant,4,105.64,422.56,Regular
T101234,04/01/2024,north hub,Tea,Masala Tea,1,276.61,276.61,New
T101235,03/04/2024,CENTRAL,Coffee,Cappuccino,1,167.52,167.52,New
T101236,15/03/2024,North Hub,Coffee,Americano,1,343.9,343.9,New
T101237,02/03/2024,central,Tea,Masala Tea,4,90.09,360.36,Regular
T101238,02/03/2024,SOUTH POINT,Sandwich,Veg Sandwich,1,200.18,200.18,Regular
T101239,03/04/2024,CENTRAL,Tea,Masala Tea,1,110.55,110.55,New
T101240,04/04/2024,central,Tea,Masala Tea,1,174.87,174.87,Regular
T101241,24/01/2024,SOUTH POINT,Sandwich,Veg Sandwich,1,349.52,349.52,Regular
T101242,24/02/2024,South Point,Tea,Black Tea,2,319.99,639.98,New
T101243,09/01/2024,NORTH HUB,Coffee,Americano,1,93.05,93.05,Regular
T101244,28/04/2024,Central,Tea,Masala Tea,1,232.08,232.08,Regular
T101245,03/01/2024,north hub,Sandwich,Veg Sandwich,2,254.91,509.82,Regular
T101246,24/04/2024,CENTRAL,Snacks,Bagel,2,136.57,273.14,New
T101247,31/01/2024,Central,Tea,Black Tea,4,119.18,476.72,New
T101248,09/02/2024,North Hub,Pastry,Danish,3,324.18,972.54,Regular
T101249,10/04/2024,central,Coffee,Latte,1,341.58,341.58,New
T101250,05/02/2024,central,Coffee,Latte,1,347.81,347.81,New
T101251,24/01/2024,CENTRAL,Pastry,Muffin,1,293.24,293.24,New
T101252,04/04/2024,south point,Pastry,Danish,4,259.15,1036.6,Regular
T101253,06/01/2024,south point,Tea,Masala Tea,1,173.35,173.35,New
T101254,06/03/2024,South Point,Pastry,Croissant,3,126.28,378.84,Regular
T101255,24/03/2024,NORTH HUB,Snacks,Cookie,2,101.32,202.64,Regular
T101256,01/04/2024,SOUTH POINT,Sandwich,Chicken Sandwich,4,267.19,1068.76,New
T101257,15/03/2024,North Hub,Pastry,Danish,2,291.88,583.76,Regular
T101258,04/01/2024,Central,Pastry,Muffin,1,303.14,303.14,New
T101259,19/03/2024,south point,Snacks,Brownie,1,326.72,326.72,New
T101260,06/01/2024,South Point,Coffee,Cappuccino,1,317.58,317.58,Regular
T101261,27/04/2024,South Point,Coffee,Espresso,3,349.93,1049.79,Regular
T101262,22/04/2024,CENTRAL,Tea,Black Tea,3,145.9,437.7,New
T101263,03/04/2024,North Hub,Snacks,Bagel,4,286.09,1144.36,New
T101264,29/04/2024,SOUTH POINT,Sandwich,Chicken Sandwich,2,238.34,476.68,New
T101265,11/04/2024,NORTH HUB,Sandwich,Veg Sandwich,1,150.54,150.54,New
T101266,20/02/2024,north hub,Snacks,Bagel,1,345.11,345.11,Regular
T101267,02/03/2024,CENTRAL,Sandwich,Chicken Sandwich,1,322.43,322.43,Regular
T101268,26/02/2024,SOUTH POINT,Coffee,Cappuccino,1,114.7,114.7,Regular
T101269,06/03/2024,north hub,Sandwich,Cheese Sandwich,3,87.06,261.18,New
T101270,19/03/2024,north hub,Sandwich,Cheese Sandwich,2,265.85,531.7,Regular
T101271,15/03/2024,North Hub,Snacks,Bagel,2,243.12,486.24,Regular
T101272,08/01/2024,North Hub,Snacks,Bagel,4,332.67,1330.68,Regular
T101273,26/01/2024,Central,Sandwich,Cheese Sandwich,3,143.18,429.54,Regular
T101274,20/02/2024,South Point,Pastry,Muffin,1,102.78,102.78,New
T101275,14/02/2024,SOUTH POINT,Snacks,Bagel,2,149.99,299.98,Regular
T101276,13/02/2024,CENTRAL,Tea,Green Tea,2,85.11,170.22,Regular
T101277,05/01/2024,central,Tea,Masala Tea,3,89.69,269.07,Regular
T101278,10/03/2024,CENTRAL,Coffee,Americano,4,327.01,1308.04,Regular
T101279,26/01/2024,Central,Sandwich,Veg Sandwich,4,175.04,700.16,New
T101280,27/04/2024,NORTH HUB,Pastry,Danish,1,190.92,190.92,New
T101281,08/03/2024,South Point,Coffee,Espresso,4,84.96,339.84,Regular
T101282,19/01/2024,central,Sandwich,Cheese Sandwich,2,153.04,306.08,New
T101283,24/03/2024,south point,Snacks,Bagel,4,297.28,1189.12,New
T101284,06/04/2024,NORTH HUB,Tea,Masala Tea,1,246.18,246.18,New
T101285,20/01/2024,North Hub,Pastry,Muffin,2,283.52,567.04,New
T101286,22/04/2024,north hub,Tea,Black Tea,4,200.75,803.0,Regular
T101287,12/01/2024,south point,Snacks,Cookie,4,163.63,654.52,New
T101288,16/02/2024,CENTRAL,Sandwich,Veg Sandwich,3,210.36,631.08,New
T101289,01/01/2024,CENTRAL,Snacks,Cookie,1,167.23,167.23,Regular
T101290,30/03/2024,North Hub,Snacks,Cookie,4,306.52,1226.08,Regular
T101291,14/01/2024,Central,Tea,Green Tea,3,160.37,481.11,Regular
T101292,04/03/2024,SOUTH POINT,Pastry,Muffin,2,258.14,516.28,Regular
T101293,07/02/2024,south point,Snacks,Bagel,3,116.99,350.97,New
T101294,06/02/2024,south point,Tea,Green Tea,3,265.45,796.35,Regular
T101295,11/01/2024,NORTH HUB,Pastry,Danish,4,326.59,1306.36,New
T101296,09/04/2024,South Point,Sandwich,Veg Sandwich,4,244.32,977.28,New
T101297,17/03/2024,NORTH HUB,Sandwich,Cheese Sandwich,4,231.16,924.64,Regular
T101298,16/04/2024,SOUTH POINT,Coffee,Americano,3,339.5,1018.5,Regular
T101299,03/01/2024,CENTRAL,Tea,Black Tea,2,249.4,498.8,New
T101300,02/02/2024,CENTRAL,Pastry,Muffin,1,150.08,150.08,New
T101301,06/01/2024,CENTRAL,Snacks,Bagel,3,158.95,476.85,Regular
T101302,19/02/2024,CENTRAL,Sandwich,Chicken Sandwich,4,270.43,1081.72,Regular
T101303,29/04/2024,SOUTH POINT,Pastry,Croissant,1,278.57,278.57,Regular
T101304,10/01/2024,North Hub,Tea,Black Tea,2,161.94,323.88,New
T101305,05/01/2024,South Point,Coffee,Cappuccino,1,173.24,173.24,New
T101306,23/01/2024,SOUTH POINT,Sandwich,Veg Sandwich,4,347.59,1390.36,Regular
T101307,10/01/2024,South Point,Pastry,Croissant,3,107.53,322.59,New
T101308,13/02/2024,SOUTH POINT,Pastry,Danish,3,189.25,567.75,Regular
T101309,02/01/2024,CENTRAL,Pastry,Croissant,4,96.86,387.44,New
T101310,13/01/2024,North Hub,Tea,Masala Tea,3,301.69,905.07,New
T101311,09/02/2024,south point,Tea,Green Tea,4,104.93,419.72,Regular
T101312,02/01/2024,NORTH HUB,Tea,Green Tea,3,261.98,785.94,Regular
T101313,24/03/2024,north hub,Snacks,Bagel,3,95.25,285.75,Regular
T101314,05/03/2024,North Hub,Pastry,Muffin,3,261.67,785.01,New
T101315,03/03/2024,south point,Sandwich,Veg Sandwich,2,307.62,615.24,New
T101316,10/04/2024,Central,Tea,Masala Tea,2,187.68,375.36,Regular
T101317,13/03/2024,SOUTH POINT,Tea,Masala Tea,4,220.97,883.88,New
T101318,17/01/2024,Central,Pastry,Muffin,2,188.42,376.84,Regular
T101319,09/01/2024,south point,Tea,Black Tea,4,161.13,644.52,New
T101320,15/03/2024,North Hub,Snacks,Brownie,1,296.88,296.88,Regular
T101321,15/01/2024,SOUTH POINT,Snacks,Bagel,1,153.44,153.44,New
T101322,24/01/2024,north hub,Tea,Green Tea,2,275.19,550.38,New
T101323,07/02/2024,CENTRAL,Pastry,Croissant,1,135.67,135.67,New
T101324,28/04/2024,SOUTH POINT,Pastry,Danish,1,147.46,147.46,New
T101325,04/02/2024,SOUTH POINT,Pastry,Muffin,3,170.84,512.52,Regular
T101326,03/04/2024,North Hub,Coffee,Latte,3,239.07,717.21,New
T101327,04/04/2024,North Hub,Tea,Green Tea,4,202.69,810.76,Regular
T101328,18/02/2024,south point,Pastry,Danish,1,281.19,281.19,Regular
T101329,09/03/2024,central,Snacks,Cookie,4,137.66,550.64,Regular
T101330,02/03/2024,SOUTH POINT,Sandwich,Chicken Sandwich,4,82.88,331.52,Regular
T101331,29/02/2024,NORTH HUB,Sandwich,Veg Sandwich,1,289.67,289.67,New
T101332,17/04/2024,SOUTH POINT,Pastry,Croissant,2,301.85,603.7,Regular
T101333,19/02/2024,south point,Sandwich,Cheese Sandwich,1,96.06,96.06,New
T101334,18/03/2024,South Point,Sandwich,Veg Sandwich,3,244.95,734.85,New
T101335,26/04/2024,Central,Coffee,Latte,1,182.12,182.12,New
T101336,29/04/2024,CENTRAL,Snacks,Cookie,2,294.35,588.7,New
T101337,15/03/2024,central,Snacks,Cookie,4,316.09,1264.36,Regular
T101338,09/01/2024,north hub,Coffee,Latte,4,309.77,1239.08,New
T101339,03/02/2024,north hub,Coffee,Cappuccino,3,289.85,869.55,Regular
T101340,16/03/2024,north hub,Sandwich,Cheese Sandwich,3,152.64,457.92,New
T101341,08/04/2024,North Hub,Tea,Green Tea,3,299.21,897.63,New
T101342,04/02/2024,north hub,Sandwich,Veg Sandwich,4,224.04,896.16,Regular
T101343,01/01/2024,CENTRAL,Coffee,Americano,3,94.24,282.72,New
T101344,09/02/2024,Central,Snacks,Brownie,1,203.37,203.37,New
T101345,04/03/2024,north hub,Sandwich,Cheese Sandwich,4,334.38,1337.52,New
T101346,22/01/2024,SOUTH POINT,Tea,Masala Tea,2,319.72,639.44,New
T101347,29/02/2024,SOUTH POINT,Sandwich,Veg Sandwich,4,107.61,430.44,New
T101348,04/03/2024,North Hub,Pastry,Muffin,1,280.91,280.91,Regular
T101349,02/04/2024,CENTRAL,Sandwich,Veg Sandwich,1,297.56,297.56,New
T101350,12/03/2024,Central,Coffee,Espresso,3,153.27,459.81,New
T101351,11/01/2024,central,Snacks,Brownie,4,207.33,829.32,Regular
T101352,14/04/2024,south point,Snacks,Brownie,4,271.97,1087.88,New
T101353,10/04/2024,Central,Coffee,Espresso,4,198.54,794.16,Regular
T101354,14/01/2024,south point,Pastry,Muffin,2,110.46,220.92,New
T101355,29/02/2024,South Point,Coffee,Espresso,3,270.59,811.77,New
T101356,30/01/2024,south point,Sandwich,Chicken Sandwich,1,326.14,326.14,Regular
T101357,04/02/2024,NORTH HUB,Coffee,Cappuccino,1,256.17,256.17,New
T101358,25/03/2024,SOUTH POINT,Coffee,Americano,3,288.93,866.79,New
T101359,06/02/2024,CENTRAL,Pastry,Croissant,1,176.76,176.76,Regular
T101360,05/01/2024,North Hub,Sandwich,Chicken Sandwich,1,129.46,129.46,Regular
T101361,23/03/2024,NORTH HUB,Tea,Black Tea,3,253.55,760.65,New
T101362,18/03/2024,south point,Tea,Black Tea,1,168.5,168.5,Regular
T101363,26/01/2024,north hub,Snacks,Bagel,4,312.22,1248.88,New
T101364,02/03/2024,CENTRAL,Coffee,Americano,2,113.11,226.22,Regular
T101365,04/01/2024,NORTH HUB,Snacks,Cookie,3,197.04,591.12,New
T101366,29/03/2024,North Hub,Pastry,Croissant,2,187.12,374.24,Regular
T101367,18/04/2024,SOUTH POINT,Tea,Green Tea,1,333.27,333.27,Regular
T101368,11/02/2024,CENTRAL,Coffee,Latte,1,121.35,121.35,Regular
T101369,29/03/2024,North Hub,Pastry,Croissant,4,82.66,330.64,Regular
T101370,18/01/2024,South Point,Pastry,Muffin,3,144.28,432.84,Regular
T101371,09/02/2024,South Point,Coffee,Espresso,1,301.47,301.47,Regular
T101372,12/03/2024,North Hub,Pastry,Danish,3,136.52,409.56,Regular
T101373,08/02/2024,NORTH HUB,Coffee,Espresso,3,145.04,435.12,Regular
T101374,13/04/2024,CENTRAL,Coffee,Americano,3,115.07,345.21,Regular
T101375,14/01/2024,NORTH HUB,Sandwich,Chicken Sandwich,3,273.17,819.51,New
T101376,01/02/2024,central,Snacks,Cookie,3,98.68,296.04,Regular
T101377,20/02/2024,south point,Pastry,Danish,2,169.43,338.86,New
T101378,07/02/2024,central,Pastry,Muffin,4,156.27,625.08,Regular
T101379,06/04/2024,South Point,Sandwich,Veg Sandwich,3,229.89,689.67,New
T101380,23/01/2024,SOUTH POINT,Sandwich,Veg Sandwich,2,277.21,554.42,New
T101381,03/03/2024,Central,Sandwich,Cheese Sandwich,1,223.88,223.88,Regular
